اني احبك او اتمناك زوجتي ، او اني	مشتاق	اليك ؟. 4ـ هل يجوز ان امدحها واقول لها عبارات:
او فيها شيء ؟ شكراً لكم. غلبتني	شهوتي	وجامعت زوجتي وهي في حالة الدورة الشهرية فهل علي كفارة او اثم
) بل يكون ذلك حول منطقة الفرج بدون	ايلاج	مع ملاحظة على الوضوء فاصلي بنجاسة وانا لا اعلم ؟ ارجو الفتوى
يوم اجتمع الاهل وكل منهم قال توقعه حول	جنس	المولود (ذكر يطمئن قلبها باستشارة شيخ عالم... ارجو منكم ردا
لانني كنت غاضبا ولان زوجتي كانت في طهر	جامعتها	فيه ، ولكنني لم استفت في الطلقات الاخرى والتي كان بعضها في
والتي كان بعضها في حمل وبعضها في طهر	جامعتها	فيه لخوفي ان يوقعوا الطلاق ولانني اموت ولا افارق زوجتي ولعلمي انني
المستقبل ؟ ولكم الاجر والثواب. زوجتي لها	علاقة	غرامية مع شخص غير مسلم ، وقد اعترفت بذلك وتطلب الطلاق ،
، تزامن هذا مع مصائب اخرى ، فقد	خانتني	زوجتي ؛ لانني اصبحت في هذه الحالة ، وانا الذي كان كل
مع الامريكان ونظرتي في ذلك الوقت ان ذلك	خيانة	لي في كل شيء علما حديثا ، وانا مازلت ادرس في دولة
فينا وفيكم ان شاء الله. انا رجل	ارغب	بالزواج من اخرى ، وتكلمت مع زوجتي فوافقت في البداية ، ثم
. فهل وقع الخلع بالقانون والشرع رغم عدم	رغبة	زوجتي باستكمال القضيه قبل النطق بالحكم ؟ لي اخت كانت متزوجة من
الآن زوجتي تطلب الطلاق ، وانا حقيقةً لا	ارغب	في الطلاق ، وايضاً هددتني بالخلع. اسئلتي المهر وبقي المؤخر من
المكتوبة والنافلة ؟ طلقت زوجتي طلاقا خلعا ثم	جامعتها	قبل ان اراجعها فهل هذا رجعة لها ام انه (زنا الخلع
اراجعها فهل هذا رجعة لها ام انه (	زنا	الخلع في هذه الحالة ؟. ارشدوها جزاكم الله كلّ خير فهي
الماذون قولي: انني ابراتك. انا زوج	لزوجة	، ولي ثلاثة اولاد ، حاولت الحفاظ علي بيتي ، ولكن زوجتي
اعطائي معناها ، وجزاكم الله خير لم اعد	ارغب	في زوجتي ، ولي منها ولد للاسباب الآتية: 1ـ لا تتجمل
الاجابة المبينة بالادلة ، وبارك الله فيكم.	ارغب	في ارجاع زوجتي المطلقة وهي لازالت في عدة الطلاق هل لها ان
وبنتان من الجامعة ولا استطيع السيطرة عليهم وهم	يرغبون	في ان تعود امهم لهم ؟ راي زوجتي الجديدة من باب الرافة
انا و زوجتي, و زوجتي لا تشبعني	جنسيا	و لقد نبهتها الى هذا الموضوع اكثر من مرة_. انا رجل
انا و زوجتي, و زوجتي لا تشبعني	جنسيا	و لقد نبهتها الى هذا الموضوع اكثر من مرة_ بل على مدار
ادعت علي بانني عنيين اي لا يوجد عندي	انتصاب	ولم استطع معاشرتها وانا على يقين الكلام وذهبنا الى التحكيم الشرعي وكانت
لكي يرزقني الله الذرية ، فاخذت شقة امامي	شهوتي	للنساء الجميلات, ولكنني لا اريد ذلك لسببين: 1- خوفي من
من امراة ثالثة بعد ذلك. احيانًا امارس	العادة	السرية لكبت شهواتي عندما اكون بعيدًا عن زوجتي ، ولكنني لا اكون
عليَّ مثل امي وبكل قناعة خصوصا انها اصبحت	عادة	على لساني وهل علي كفارة ؟ قبل عشرين سنة تخاصمت مع زوجتي
3 سنوات وليس لدي اطفال ، وزوجتي لم	ترغب	مطلقان منذ فترة طويلة وكلاهما متزوج وله اولاد من زواجه الثاني ،
صائمون) دون ان تتم عملية القذف ؟	جامعت	زوجتي في رمضان وفي اول ايام زواجنا ، وتم ذبح جاموس رضيع
؟ ارجو الافادة ؟ في رمضان المنصرم ،	جامعت	زوجتي بالنهار ظنا مني انني املك اربي فلم انزل ، غير اني
علي كفارة ؟. ارجو الرد بسرعة.	جامعت	زوجتي نهار رمضان ، وعلمت ان الكفارة عتق رقبة ، او صيام
. من دل على شر مثل اعطاء ملفات	اباحية	لشخص ما ، ، فما واجبنا نحو من يرددها ؟ وجزاكم الله
؟ وجزاكم الله عنا كل خير. لقد	جامعت	زوجتي في نهار رمضان وسوف اكفر عن ذلك باطعام 60 مسكينا لوجود
الافطار في ذلك اليوم وعند وصولي الى الوطن	جامعت	زوجتي فهل الكفارة صيام يوم عن اليوم الذي افطرته ام صيام شهرين
من الممكن ان اتزوج مع اني قد لا	اشتهي	زوجتي ؟ وهل يجب اخبارها بحالي قبل الزواج ؟ هذه قصتي فهل
وما دونه من الالوان الفاتحة حرام! زوجتي	ترغب	في لبس عباءة الكتف ، وانا ارفض ذلك ، واطلب منها لبس
واعلم ان هذا اللفظ من الفاظ الطلاق وانا	عادة	لو قلت اي لفظ واعلم ان هذا اللفظ من الفاظ الطلاق وانا
واعلم ان هذا اللفظ من الفاظ الطلاق وانا	عادة	لو قلت اي لفظ كناية تاتي زوجتي في ذهني وبعده اشك هل
، واعتذر عن الاطالة. قتلت زوجتي لانها	خانتني	بالهاتف ، وسرقت من مالي ، ولانني شديد الغيرة ، فعندما عرفت
علمًا ان زوجتي كانت تفرز سوائل ، ولديها	رغبة	في المعاشرة ، ومع الوقت بدات افقد الثقة ، الوقت بدات افقد
، وقبل ثلاث سنين اكتشفت زوجتي اني على	علاقة	باخرى ، وطلبت الطلاق ، وصالحتها ، وبعدها بستة شهور سمعتني وانا
-ان شاء الله تعالى- ، فعندما سانتهي من	جماع	زوجتي ستزول هذه الافكار -ان شاء الله- ، ولكن هناك عوائق اخرى
لفضيلتكم. زوجتي عادتها 7 ايام دائماً تناول	حبوب	منع الحمل ثم اتت لها الدورة 7 ايام وانقطع وهل الدم حيض
تستطيع مسايرتي لاسباب صحية. هل استطيع ممارسة	العادة	السرية الى ان نجد حلاً تستطيع مسايرتي لاسباب صحية. هل استطيع
تستطيع مسايرتي لاسباب صحية. هل استطيع ممارسة	العادة	السرية الى ان نجد حلاً لصحة زوجتي ؟ انا طالب جامعي ،
مجهود بدني ، وحينما ياتيها التعب لم تعد	ترغب	بالعلاقة الزوجية ، رغبة المراة الصيام في شوال وذلك بين نية صيام
ياتيها التعب لم تعد ترغب بالعلاقة الزوجية ،	رغبة	المراة الصيام في شوال وذلك بين نية صيام الايام الستة وصيام القضاء
...... وجزاكم الله خيراً. للتحرش بزوجتي	جنسيا	والعياذ بالله ، سؤالي: هل والدي هذا الذي يريد ان يشاركني
مع زوجتي ولا اابه لاخي ، ولكن في	واقع	الحقيقة هو انني احبه كثيرا.. ماذا شيء معين تجاه والدي
صديقات زوجتي انها حسودة تحسد دون قصد او	رغبة	ولاحظت انا ذلك عليها فما تعجب بشيء الا وفاتي ساترك ولدا له
واقول الاذكار قبل الجماع. مما يضطرني لعدم	جماع	زوجتي لفترات طويلة ، لكي احافظ على الصلاة ، فما العمل ؟
ولكن ليرتاح ضميري. فماذا يجب علي ؟	جامعت	زوجتي قبل اذان الفجر في رمضان ، واثناء الانزال ، اذن المؤذن
، وفي بداية اليوم حصل بيني وبين زوجتي	جماع	، وهي من ساعدتني على ذلك ، ولم نستطيع الامساك. وكنت
اصوم سبعة ايام واطعم ستين مسكينا ؟.	جامعت	زوجتي قبل اذان الفجر واذن للفجر وانزلت في منتصف الاذان. ما
متزوج منذ 4 اشهر ومر علي رمضان وقد	جامعت	زوجتي في يومين من نهار رمضان ، فماذا علي ؟ وهل اصوم
نهار ذلك اليوم تحايلت على زوجتي ، وبالمخادعة	جامعتها	. فما هو المترتب على كل منا ؟ قرات في فتوى عندكم
ذنب عظيم في صيام رمضان ، وهو:	جماع	زوجتي في نهار رمضان ، ولكني كنت اتوقع ان الكفارة هي:
عند عودتي الى المنزل وقد كنت صائما -	جامعت	زوجتي متعمدا بنفس اليوم ، علما ان زوجتي لم ترغب بذلك.
متعمدا بنفس اليوم ، علما ان زوجتي لم	ترغب	بذلك. ارجو التكرم بكفارة جماع عودتي الى المنزل وقد كنت صائما
زوجتي لم ترغب بذلك. ارجو التكرم بكفارة	جماع	عودتي الى المنزل وقد كنت صائما - جامعت زوجتي متعمدا بنفس اليوم
جماع عودتي الى المنزل وقد كنت صائما -	جامعت	زوجتي متعمدا بنفس اليوم ، علما ان زوجتي لم ترغب بذلك.
متعمدا بنفس اليوم ، علما ان زوجتي لم	ترغب	بذلك. ارجو التكرم بكفارة جماع الزوجة في رمضان ؟ وما الكفارة
زوجتي لم ترغب بذلك. ارجو التكرم بكفارة	جماع	الزوجة في رمضان ؟ وما الكفارة المترتبة ترغب بذلك. ارجو التكرم
جماع الزوجة في رمضان ؟ وما الكفارة المترتبة	ترغب	بذلك. ارجو التكرم بكفارة جماع الزوجة في رمضان ؟ وما الكفارة
الكفارة المترتبة ترغب بذلك. ارجو التكرم بكفارة	جماع	الزوجة في رمضان ؟ وما الكفارة المترتبة على زوجتي ؟ قبل 4
فماذا افعل معها ؟ هل هذا الرفض برود	جنسي	عند زوجتي ؟ وقد تكلمت معها كثيرا ان هذا الامتناع حرام ؟
انا مؤمن واصلي والحمد لله ، فاضطر الى	العادة	السرية. ما لمدة 3 سنوات ، مع العلم ان الزوج من
اهلي ، وبعد سنة اكتشفت ان زوجتي على	علاقة	مع شاب في برامج التواصل الاجتماعي ، فنصحتها ان هذا حرام ،
مرة ذلك وكيف لي التصرف ؟ سؤالي بخصوص	علاقة	الرجل بزوجته ، وحدود طاعته ، فمثلًا زوجتي تسهر كثيرًا حتى تكاد
من الجماع ، ولا اشعر بها. فكنت	ارغب	في وكل شهرين او ثلاثة اقول ماذا افعل ؟ فانا عاجز تماما
الله خيرًا. لقد طلقت زوجتي بعد طهر	جامعتها	فيه ، وهي مرضعة ، ولم اكن اعلم بطلاق البدعة ، ومَرَّ
يوم 20 من رمضان المنصرم وهي في طهر	جامعتها	فيه ، وفي اول حيث انني لفظت الطلاق مرتين في نفس الوقت
ام لا ؟ ان زوجتي تركت البيت وهي	ترغب	بالطلاق, وحاليا مقيمة عند اخيها ولكن على غير عادتها في الشهود
لنا بقوله ان الطلاق جميعاً حدث في طهر	جامعت	امراتي فيه وبمعنى ان زوجتي تحل لي وعدنا الى المنزل ونسينا الامر
المسيحيين منذ الصغر تزوجنا في الجزائر منذ عشرة	واقع	فيها واحترت وربي لا ادري ما افعل في هذا الامر الهام والمشكلة
علماً بانه في المرتين كانت زوجتي على طهر	جامعتها	فيه ؟ ما هو القدر الواجب غسله من فراش الزوجية بعد الجماع
؟ وهل تحسب رجعة ام لا ؛ لانه	جماع	منهي عنه ؟ طلقت زوجتي طلاقاً رجعياً ، وامضت العدة في بيتي
المداعبات بعدها من المداعبات بعدها مباشرة ، وحدث	جماع	كذا مرة بعدها. وقلت لها: انت زوجتي كذا مرة بعد
افكر في لحظة اني قد طلقتها ، او	رغبت	بالطلاق منها ، بل) وايضا اراعي اني اساعد في اعمال البيت
عليّ فعله ؟ سؤالي عن ابنان..	ارغب	في الزواج مرة اخرى ، ولكن اهلي يرفضون الموضوع بسبب تهديد زوجتي
الحق في ان تطالبني بان ، ووجدت انسانة	ارغب	في الزواج منها ، ولكنها ترفض فقط ، لكيلا تؤذي مشاعر زوجتي
سوف اتزوج زوجة ثانية في جميع حيث اني	ارغب	في انجاب طفل آخر ، واعيش حياة اخرى ، بالاضافة لحياتي مع
الله ، اسالكم بالله نصيحة نافعة ، واذا	رغبت	في الزواج ولم اعلم زوجتي ، فهل هناك اثم ام لا ؟
، فهل هناك اثم ام لا ؟ واذا	رغبت	في ارسال زوجتي الاولى الى مصر الزواج ولم اعلم زوجتي ، فهل
، فهل هناك اثم ام لا ؟ واذا	رغبت	في ارسال زوجتي الاولى الى مصر حتى لا تعلم بامر زواجي لمنع
مني الطلاق بالحاح ، وانا اقول: ربما	هرمونات	الحمل بغلظة في احيان اخرى. وشاءت الظروف ان اعود لبلدي في
وفاة ابني اتيت الى ان لديَّ انحناء في	العضو	ناحية اليسار ، وقد يؤثر على العلاقة الحميمية ، ويضايق زوجتي فيما
لي انني اخونها وقد اكتشفت الدليل ، وهي	عادة	ما تفتش في اشيائي على اريد ان اتزوجها وقلت في نفسي يا
، فقلت: لا بد ان زوجها يعتبر	زنا	، فهل علي اثم او ذنب ، علما باني عاشرتها على انها
الربط بين الحديث وتعليقي الطلاق ، فهل لذلك	علاقة	؟ وانا مصمّم على انها زوجتي ، فهل آثم على ذلك رغم
الغضب ؛ حيث انها امسكت السكين ، طهر	جامعتها	فيه ، فهل يقع ايضا ؟ ارجو الافادة. حدث شجار بيني
لي: " طلقني " فطلقتها في طهر	جامعتها	فيه السؤال الذي ارسلته برقم: 2552025 ليصبح كالتالي -لكوني اخطات-:
؛ مما ادى الى القذف ، ولكن دون	وطء	. ؟. قلت لزوجتي يوم من الايام تحرمين علي كما يحرم
يعطي المني والاولاد يخلقون من المني ؟ وهل	مضاجعة	زوجتي داخل بيت مغصوب حرام ، وبالتالي الاولاد حرام ؟ ارجو الاجابة
في الحرام ، لانني لا اجامع زوجتي ولدي	رغبات	جنسية دفينة ارغب في اخراجها ، وهي كذلك وكتبت لكم بعد ان
الحرام ، لانني لا اجامع زوجتي ولدي رغبات	جنسية	دفينة ارغب في اخراجها ، وهي كذلك وكتبت لكم بعد ان ضاق
لانني لا اجامع زوجتي ولدي رغبات جنسية دفينة	ارغب	في اخراجها ، وهي كذلك وكتبت لكم بعد ان ضاق بدون نتيجة
مرضية ، فهل لي ان اشاهد افلام كارتون	جنسية	؟ تساعدني على اشباع زوجتي لاني جربتها وكانت هناك نتيجة مرضية للطرفين
الافاضة ، اليوم الثاني بدون قصد مني وجهل	جامعت	زوجتي على ان ليس في ذلك شيء وعلى انا تحللنا التحلل الاكبر
الاكبر ما صحة حجنا. وهي: برود	جنسي	، فلا ادري هل هو مني ، او بسبب عدم اثارة زوجتي
ادري هل هو مني ، او بسبب عدم	اثارة	زوجتي اثناء المعاشرة ، ولهذا صرت استمع لاصوات المعاشرة الزوجية لغيري ؛
الحجاج ، فما هو حكمه و كيفيته ؟	رغبت	زوجتي في اداء فريضة الحج للمرة الثانية لشكها في مدى صحة حجتنا
سبب عدم رغبتها الجنسية ، لي اني امارس	العادة	السرية لسد هذه الغريزة. 2- المشكلة الثانية اني اتجسس على زوجتي
اكثر انا لا اعلم ان كان حبا ام	نزوة	عارضة وبصراحة انني لا احب زوجتي جدا ولكن هي امراة ممتازة ولكنني
محترم ، كنت معتادا يوميا تقريبا على ممارسة	العادة	السرية ؛ لعدم وجود زوجتي ، وحتى لو تكلمت مع زوجتي ليس
الاحساس معها ، لا يوميا تقريبا على ممارسة	العادة	السرية ؛ لعدم وجود زوجتي ، وحتى لو تكلمت مع زوجتي ليس
بمداعبة زوجتي ، وكنت اقوم بالايلاج من دون	قذف	دون علم مني ان هذا يفطر ويبطل الصيام كنت اصلي صلاة الظهر
الدليل على ادخال الصحابة في الصلاة ؟.	جامعت	زوجتي في نهار رمضان الماضي وهي كانت حاملاً ، فماذا علي من
وهل على زوجتي اثم ؟. انا رجل	جامعت	زوجتي في نهار رمضان ولكني توقفت قبل ان اكمل هذا ؟ وما
وهل على زوجتي اثم ؟. انا رجل	جامعت	زوجتي في نهار رمضان ولكني توقفت قبل ان اكمل شهوتي وكررت ذالك
في نهار رمضان ولكني توقفت قبل ان اكمل	شهوتي	وكررت ذالك اكثر من يوم ظنا ريقي احسست بطعم التمر جليا.
اعطيها لجمعية خيرية لمناصرة فلسطين ؟ شكرا.	جامعت	زوجتي في نهار رمضان وحلت علىِّ سنوات ولم اصم الكفارة علماً باني
مع زوجتي ، مع العلم اني افكر في	الجنس	الآخر بشكل كبير جداً. يعني انا اتمنى الا بجسم آخر ؟
لو رفضت زوجتي هذا الحل وارادت الانفصال تستحق	متعة	ام لا ؟ وشكرا جزيلا. انا امراة مطلقة حكم متعة الطلاق
؟ وشكرا جزيلا. انا امراة مطلقة حكم	متعة	الطلاق في الاسلام ؟ ماهو مقدارها ؟ خصوصا في حالتي انا حيث
